filename,genre,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
0598_LaudaJerusalema3SV202.mp3,Classical,0.352657169,0.041985013,1636.923296,1668.701574,3251.497005,0.092810474,-249.1931152,142.2012329,-38.60868073,24.81577682,-0.986932039,-24.84713745,-18.2611618,19.42284203,-35.40589905,-10.71942997,0.483019769,-11.2189064,-11.72239494,-3.684799433,-18.36060905,-11.63932705,-12.66692924,-14.23869228,-4.783531189,-5.60606432
0599_WinterreiseD911Einsamkeit.mp3,Classical,0.288336068,0.036602668,1251.154203,1339.437322,2260.677997,0.077623491,-333.0987854,153.5705109,-6.89036274,12.60722351,15.5991993,-9.415927887,-10.31777763,6.451081276,-17.91531181,-8.511116028,-4.24216032,-0.969694614,-6.712777138,-4.585867882,-5.689884186,-7.564011574,-8.169368744,-7.949678421,-5.593147755,-2.4719491
0600_WaterMusicSuiteNo1HWV348WaterMusicSuiteNo1HWV348VIAir.mp3,Classical,0.248378366,0.040900499,1414.305028,1701.740373,2651.175635,0.071451193,-260.6864624,134.4867401,-16.88126373,22.84251404,-6.375374317,3.585425854,-7.162714005,-0.675219774,-13.64054298,-6.746963024,-11.05816746,4.25685215,-1.12602365,1.894804478,0.773630381,4.367084503,-4.637268066,-2.256428242,-5.997913361,0.660114229
0602_VivaldiConcertoinEMinorIlfavoritoRV277IIIAllegro.mp3,Classical,0.304580927,0.068262197,1657.062021,1949.750383,3339.304808,0.083787097,-196.1579895,121.3768616,-8.546105385,30.41378975,-2.64464879,1.286839962,-8.532891273,1.154106617,-1.68990469,0.790177047,-9.639369011,-3.882323503,-9.337456703,-0.830060184,-2.132979155,2.821519136,-3.047782421,-1.54244113,-6.351585865,-0.816293061
0604_CanticumsacrumadhonoremSanctiMarcinominisSurgeaquilo.mp3,Classical,0.303537279,0.022383893,1776.588815,1487.407149,2840.449491,0.129016227,-351.8988342,131.4708252,-53.93244553,17.7682457,15.92558765,-22.38571739,-15.75384617,20.90826416,0.713090181,-15.00227165,4.967175961,4.995245457,-15.85588741,2.253091812,4.11221981,-4.25684309,-10.37980843,0.369005233,1.340368509,-3.213162661
0606_RococoVariationsVariationV.mp3,Classical,0.233056456,0.01886945,1213.382814,1298.885513,2094.037338,0.081615909,-404.7112427,156.0883026,-30.53635979,14.81223202,3.46245718,3.363062859,-1.161920547,-8.215303421,-5.176251411,2.677485466,-2.758981466,1.61859262,0.75913012,2.63103199,0.021695824,-0.454716831,-0.376749456,1.322083235,-7.455654144,-7.396927357
0607_RococoVariationsVariationVI.mp3,Classical,0.290892929,0.010079671,1024.679315,1289.746503,1866.947044,0.052312231,-447.8635254,170.0961456,-21.93829155,18.98869514,7.701838493,0.610869467,-1.759345412,-1.259270787,-6.10667038,-6.432712555,-5.977670193,-2.037090778,-4.431178093,-5.365911484,-4.906723022,-3.496329546,-0.735085189,2.517616749,2.467213631,2.298016071
0608_OvertureSuiteinEMinorTWV55e6AriaVPresto.mp3,Classical,0.25616613,0.029893024,1237.530027,1454.509002,2112.837224,0.071259962,-317.2313843,157.1763,-17.67690086,2.321502924,-5.428330898,7.073161125,-5.529295921,-10.48211193,-18.76029396,-9.276677132,-3.668416977,3.398535728,-4.533205986,-0.332958966,-4.109193802,-5.080280781,-5.481298447,0.232385129,-3.395317793,1.762156606
0609_Concertofor3violinsinFmajorFamajeurFdurIAllegro.mp3,Classical,0.269472808,0.02697552,2228.96638,2209.561772,4554.047462,0.125767947,-259.4268188,90.85904694,-13.62079906,31.69953918,-11.90072536,4.438486576,-12.68586445,3.812077761,-1.19142437,2.171519041,-7.361730099,1.770383239,-1.423925281,1.587885499,-3.580298185,1.754646182,-3.482341766,-2.136660099,-6.380638599,0.02994705
0611_CelloSonataNo1inDMinorOp109IIAndante.mp3,Classical,0.256929129,0.051916566,932.0603541,1226.870736,1592.940368,0.045387859,-303.0231323,169.7042694,-9.523763657,9.404036522,11.1043663,-3.218402386,-13.96179962,-6.258242607,-8.054713249,-9.398422241,-13.46130466,-9.625731468,-11.21191597,-6.247617722,-7.206739426,-5.854974747,-8.572358131,-4.473963261,-3.05791378,-0.566792011
0612_OboeConcertoinDMajorOp7No6Allegro.mp3,Classical,0.24281612,0.056305323,1646.622286,1761.02032,2947.707176,0.098886779,-215.8912964,124.6128845,-28.21175003,13.62410355,-3.593144655,9.01576519,-10.1900816,-0.262293279,-7.220097065,5.270614624,3.811215878,4.758430481,-5.050428391,-0.449491531,0.038976073,4.085094452,-2.903529167,2.766832113,-0.723473668,-0.277973086
0613_PianoTrioinGK564IIIAllegretto.mp3,Classical,0.23425132,0.037387859,1383.778265,1491.156119,2550.242912,0.082254227,-295.2282715,145.4413452,-29.73223114,24.81586075,-2.109886408,-11.05938435,-14.3499794,-1.373248458,-8.97336483,-0.16313903,-8.269079208,-4.592396259,-5.620035648,-6.816213608,-9.796253204,-4.420288563,-8.724163055,-1.793767691,-2.234181881,0.941253662
0615_ViolinSonatainDMinorOp2No3RV14IVGigaAllegro.mp3,Classical,0.283069789,0.047934927,2244.462252,2165.427772,4428.781553,0.135735763,-187.7957153,87.80500793,-27.85378075,23.81055832,-9.857020378,2.704377651,-14.9622736,-3.728950977,-13.45430565,0.938004911,-8.034316063,-1.371039867,-7.226866245,-3.450877428,-5.791493893,1.172540188,-6.613326073,0.615377605,-5.116368294,-6.337573051
0617_OvertureSuiteinCMinorTWV55c3AriaIPresto.mp3,Classical,0.347575456,0.04033782,1544.7409,1950.263477,3238.355418,0.069623162,-242.4530487,127.042038,-2.358497143,34.06616974,0.463469565,2.48189187,-9.240660667,-0.351647884,-6.071778297,-3.589011669,-10.23390198,-0.000288075,-8.219396591,-1.982678533,-6.636222839,0.524374127,-4.949011803,2.49119401,-4.448966026,-2.005890846
0618_TrioSonatainAMajorOp1No9RV75IIIAllemandaAllegro.mp3,Classical,0.25643298,0.037509393,2187.614077,2208.537282,4426.923231,0.128786825,-241.4858551,87.94128418,-9.745593071,32.00511551,-7.349359989,1.530513406,-15.06438637,-6.291879654,-6.989469528,5.337596893,-8.781282425,1.829623461,-6.594207287,-3.178557396,-5.243700027,2.528351784,-4.057988644,3.667191029,0.673006773,-4.565961361
0619_HandelDixitDominusHWV232Detorrenteviabibet.mp3,Classical,0.213372007,0.047023658,1632.88336,1602.290568,2997.040211,0.081793156,-300.6477356,109.1072464,-45.6687355,24.80597305,-6.480302334,-25.55066299,-27.51624107,-11.1255722,-28.91604805,15.56908512,2.983691216,10.19619942,5.974674225,-2.036021709,-9.5501194,-3.144571066,-1.769158006,-1.913654685,1.210228682,-2.594615936
0620_PartIOvertureinEminorIOuvertureLentementViteLentement.mp3,Classical,0.252026856,0.057986952,1525.741371,1804.234824,2966.357063,0.072720271,-225.9972687,126.7535782,-14.42551517,15.3012228,-13.8493557,-7.539034367,-18.17820358,-2.17178607,-3.699898958,2.672202587,-3.128443241,0.14103514,-3.326770782,-4.457404613,-7.020711899,0.311460614,-1.443704128,0.138052642,-0.9381423,3.768057346
0621_PianoConcertoNo21inCMajorK467ElviraMadiganIIAndante.mp3,Classical,0.252391547,0.037883196,859.1619651,912.8617574,1394.06657,0.066698765,-357.0558167,213.9569397,-20.11188507,3.504803896,0.454289019,0.163132519,-2.260745764,-11.88391495,-9.242722511,-4.524226189,-4.395021915,-1.207468867,-1.151369214,-1.200104356,-2.120259762,3.465481281,1.685769439,-0.456489295,-3.92453289,-2.533468723
0622_TrioSonatainBFlatMajorOp1No10RV78IPreludioAdagio.mp3,Classical,0.279851854,0.038066994,2035.166156,2173.513967,4205.799568,0.113953204,-248.1145325,92.80363464,-6.868851662,33.82474899,-6.644825935,1.59516871,-17.38741493,-3.386931896,-7.103325367,4.34453392,-9.498811722,0.294815153,-5.708483696,-3.05566597,-8.363326073,2.183224201,-7.227554321,-2.54722333,-3.541622639,-5.203059196
0623_SymphonyNo41inCMajorK551JupiterIVFinaleMoltoallegro.mp3,Classical,0.292173862,0.11861331,1689.919927,1746.768027,3232.363788,0.105418486,-118.6081619,129.9540253,-32.72428131,29.15832138,-8.915211678,6.093945026,-6.361642361,1.013216138,-5.932202339,1.439202547,-7.391026497,-2.548178196,-4.922918797,-0.290906876,-4.613794327,-1.041110873,-8.045895576,-0.64847815,-1.873435378,4.66903162
0624_KlarinettenkonzertNr1fMollIAllegro.mp3,Classical,0.311623633,0.03464102,1201.589189,1381.092282,2286.727839,0.068075174,-299.2668762,157.2087555,-25.42925262,26.96625519,-0.130903974,-0.455807626,-3.476712942,-1.392109156,-5.584136486,-1.203555465,-7.07059145,-0.915439665,-6.019528389,-6.602899551,-3.895251513,0.309030622,-4.39462328,-1.504184604,-2.343313932,-1.227149367
0625_ConcertoforStringsinGMinorRV152.mp3,Classical,0.248703212,0.006026814,1306.397813,1790.448577,2763.216625,0.058288007,-472.967865,135.2430267,10.29811382,40.61707687,-10.30426025,7.548117638,-9.155014992,0.251832366,-6.074182987,1.513551712,-4.728337765,-1.202734351,-4.640747547,-0.09701477,-1.646196365,1.313220263,-4.855361462,1.861499667,-0.684271455,-0.620628834
0626_SuiteNo4inAMinorZ663IVSaraband.mp3,Classical,0.233715579,0.011498468,2305.639386,2467.636891,5229.201713,0.114902555,-339.4173279,89.17568207,-1.196011424,18.21039772,-16.21126938,0.745637476,-17.00328064,2.912947416,-5.500826836,6.91133213,3.269359589,12.46539783,-3.574858189,-1.406964421,-3.50526309,-2.695979595,-6.404663563,2.521964312,-8.961371422,2.366681099
0627_ConcertofortwohornsandstringsinEflatmajorMibmolmajeurEsdurIIAllegro.mp3,Classical,0.262863338,0.049856529,1411.035216,1688.981508,2791.066456,0.066112223,-263.7996216,132.8734741,-11.11755371,24.14441109,-8.159985542,-6.097854614,-16.49998665,-5.474672318,-10.72987175,-5.619086266,-9.694776535,-1.589664936,-2.177812338,2.682044029,0.245442495,5.845685959,1.718143106,4.11910677,0.943211794,2.100497246
0628_VariationsforOrchestraOp30.mp3,Classical,0.278991252,0.024897395,1777.169427,1856.98856,3280.855161,0.097967284,-369.0014954,109.8503265,-17.42827034,15.67538071,-1.806915998,-5.130754948,-12.04839039,-4.746344566,-5.428978443,1.496490717,-7.777169704,-6.183056355,-7.050299644,-0.619070411,-1.868093729,1.736692309,-2.711264849,4.661522865,-0.259253085,-2.261486053
0629_GurreLiederPt3ErwachtKnigWaldemarsMannenwert.mp3,Classical,0.373779535,0.038791273,1724.636287,1821.898932,3189.189049,0.102079126,-232.1824036,128.7115631,-28.30632973,21.01283073,0.322896391,0.151514858,-7.858300209,10.63480759,-10.15674782,-2.637691498,-0.425586045,4.256024837,-8.014858246,-0.689271271,-1.37037468,-1.940419078,-4.54080534,0.419267833,-5.652990818,-2.059973478
0630_WinterreiseD911Tuschung.mp3,Classical,0.254049987,0.015905706,1016.310583,1243.76848,1835.772233,0.052941479,-427.6808167,163.3343201,4.958819389,9.255849838,8.468924522,-9.983241081,-10.29826736,4.701342583,-14.43932056,-8.593103409,-5.220178604,-6.414894581,-4.160480499,-7.180014133,-14.34302425,-11.28038216,-10.29016972,-7.874889851,-3.687100887,-1.564247131
0631_KeyboardSuiteinDMinorHWV437IIISarabandeArrforChamberOrchestra.mp3,Classical,0.280916512,0.021341968,1376.507283,1645.079029,2704.875311,0.062100154,-328.7359619,140.8507843,-23.06822395,33.70183182,-3.941475868,1.741927147,-10.26331615,4.637270451,-9.972467422,-1.036880255,-11.54163074,0.844394088,-6.675590992,-2.97467351,-5.704240322,2.212343931,0.044609424,2.170331717,-2.916825771,0.144675598
0632_FluteSonatainBminorsimineurhmollIVAllegro.mp3,Classical,0.233215138,0.021384785,1429.68286,1859.77709,2751.308363,0.060891922,-342.7002563,124.5020828,-2.997721195,14.96517372,-8.291437149,2.386799335,-14.5270834,-2.003081799,-9.446089745,-0.204622731,-1.325032949,-1.603698134,-5.658123016,0.009162643,-6.461230755,-6.491536617,-9.525503159,-7.932296753,-8.267168045,-1.241136312
0634_SymphonyNo3I.mp3,Classical,0.330220491,0.025213756,949.0867947,1217.903615,1798.722457,0.045354223,-351.7557068,172.1660767,-19.9462204,27.43043137,8.994851112,-1.64581275,-1.961070776,-2.211714983,-1.278639436,-3.027965784,-6.380487442,1.492346883,-1.02716136,-2.746152163,0.095518693,-2.025729895,-4.785572052,-3.703933716,-3.143514633,-1.569106102
0635_StringTrioIAllegroMolto.mp3,Classical,0.237045854,0.027987182,2234.268175,1871.820903,3973.767638,0.1343363,-304.9647217,71.00674438,-58.81403732,9.680341721,-25.30958557,-15.67521858,-12.81187916,-5.201278687,-8.144323349,4.101058006,-0.778402507,7.974722862,6.913688183,10.71984482,9.440704346,9.1404953,2.880730867,1.527522087,-3.848092794,2.26925993
0636_SuitedelAmorBrujoDanzaRitualdelFuego.mp3,Classical,0.256962806,0.047348727,874.4498529,1235.314707,1501.099256,0.038913975,-322.6095276,163.7077332,-2.660894156,9.64522934,6.022062778,-5.71926403,-12.16823673,-9.73712635,-16.80663109,-16.50811768,-13.24812412,-8.479693413,-7.297305107,-10.42058277,-18.17948151,-14.16792011,-13.89628983,-12.4421587,-11.65471077,-8.343833923
0637_3LiederfrSopranKlarinetteundGitarreOp18ISchatzerlklein.mp3,Classical,0.215811327,0.041852504,1542.768922,1344.212648,2758.96665,0.103348959,-325.1611938,108.7855759,-33.78984833,4.513499737,-11.74405861,-20.18659019,0.613831341,-14.0357523,-15.91528702,3.415406704,-7.630270004,-13.93703461,-5.572732925,-6.445362568,-6.281561375,-3.938006163,-1.717433691,-0.121239536,-4.916431904,-2.124368191
0638_ConcertoinAMajorRV347IAllegro.mp3,Classical,0.225132704,0.062325172,2247.655381,2001.681007,4162.783162,0.15548621,-212.0582123,91.71414185,-26.32755089,30.53691673,-15.55164719,-5.635021687,-13.31076908,5.165536404,-6.646157742,11.84096527,-3.848814487,6.231059074,0.012298867,-0.343348354,-4.108410835,6.352417946,-2.555983067,2.039486408,-6.820706367,-3.05107069
0640_ElegieWWV93Thema.mp3,Classical,0.249630377,0.006334952,667.6772301,895.1719131,971.0857946,0.040964605,-563.3361816,162.9702454,46.22220993,-1.342646837,-0.504424334,-0.39288187,-8.618844032,-12.09601593,-8.540738106,-5.081792831,-2.354668856,-1.060564518,-2.38952136,-5.515671253,-7.494649887,-4.749871731,-0.615827739,0.329177231,-0.583059192,-1.930639148
0642_OboeSonatainFMajorHWV363aOp1No5aVMenuetto.mp3,Classical,0.207083389,0.134598836,1800.907332,1959.046345,3593.594937,0.097790414,-161.607254,100.4319458,-12.88171482,19.5827713,-9.684210777,9.256812096,-18.69206238,-5.448075294,-7.197621822,-1.398134828,-4.391522408,2.454589605,-7.377167225,-0.95687443,-6.629482746,-0.423423737,-2.271302223,3.836438656,0.478291243,7.634367466
0643_PierrotlunaireOp21PartII9GebetanPierrot.mp3,Classical,0.270932227,0.030219663,1477.336923,1592.547944,2668.750529,0.080076235,-351.3208313,128.2615662,-17.73280907,3.704255819,-5.708787441,-15.75638199,-1.732754588,-8.300997734,-22.31490517,0.052365139,-11.21358585,-6.169936657,-6.041023254,-5.550488949,-7.270149708,-2.775109053,-0.862242162,0.500635743,-4.883254528,-3.126514912
0644_3LiedernachGedichtenvonHildegardJoneOp25IIISterneIhrsilbernenBienen.mp3,Classical,0.227646798,0.019978024,1569.454001,1373.110491,2894.490831,0.085111352,-423.8419189,104.0808105,-46.73264313,11.50305939,-18.40557861,-33.4889946,-6.769692898,-19.80425835,-12.99999714,7.496703625,-4.467560768,-3.372850418,-3.199200153,-9.533853531,-6.32666254,-3.514071703,1.855422974,4.049535275,-2.460548162,6.768166065
0645_MatthusPassionBWV244RecitativoNunistderHerrzurRuhgebracht.mp3,Classical,0.29299286,0.034362603,1159.160324,1489.989617,2291.694476,0.055463761,-321.9036255,150.3751984,-6.981906414,33.0789032,6.438996792,-5.768847942,5.342402458,3.524753332,-10.35903835,10.80396175,-4.407403469,-3.108962536,2.39512825,-1.854531169,-1.177195311,-1.226725817,-6.296702862,-4.061435223,-3.19002223,-0.49376893
0646_MireilleMoncoeurestpleindunnoirsouciAngesduparadisAct5.mp3,Classical,0.277369499,0.049284898,1577.576522,1408.603026,2657.625596,0.109980816,-260.1786499,145.5153503,-54.07259369,20.70882797,14.74503517,-15.67585373,-9.012137413,9.878645897,-14.57537937,1.199301362,-1.712799549,3.261225224,-13.38117218,-0.528701723,-4.839032173,-5.062502384,-4.2577672,-1.156420946,-0.588277638,-3.304779768
0647_SymphonyNo40inGminorK5501stmovementMoltoallegro.mp3,Classical,0.238814488,0.079341993,1496.810665,1463.803726,2742.458417,0.090651379,-218.5798645,138.1477203,-45.96642303,16.87466431,-11.93617821,-6.857366562,-7.499198914,-5.146392345,-12.03230762,-5.662469864,-10.53298378,-4.151350021,-1.383775115,1.490769982,-2.7074368,-1.393235683,-3.922775984,-0.735993683,-7.912635326,-5.944040298
0648_PreludesOp28No4inEminorLargo.mp3,Classical,0.214812681,0.013126096,690.2680255,729.0052944,1059.676926,0.045439635,-495.7948914,188.3680878,10.45423222,-10.36245632,0.73444277,-9.231330872,-18.91333008,-20.7321682,-17.52843285,-15.44557858,-13.31216717,-9.364853859,-6.885843277,-6.065434456,-3.700910807,-3.917020798,-3.946654081,-1.953782558,-1.942773938,-2.252362967
0649_OboeSonatainBFlatMajorHWV357I.mp3,Classical,0.195440173,0.10053391,1912.508096,2046.843498,3798.610364,0.107247273,-192.5241852,92.92932129,-11.39770603,17.07913971,-5.729450703,7.610381603,-19.7198925,-6.846096039,-10.41748238,-0.661688089,-5.486837387,2.203948259,-10.37764549,-1.455866098,-7.561687469,-0.562780023,-0.188584462,9.465788841,1.224220157,-3.096317053
0650_StringTrioOp20ISehrlangsam.mp3,Classical,0.229070708,0.010754172,1473.113762,1796.22919,2740.033431,0.06941757,-453.5487976,121.3100357,-3.776911497,7.234715939,-3.977419376,0.398318827,-1.908746362,-0.822567225,-4.700989246,-3.657466888,-5.409037113,0.4382056,4.767916203,-0.874263227,-6.279358387,-1.962816715,-3.979727268,3.678732872,0.689063311,5.379850864
0651_4LiederfrSopranundKammerorchesterOp13IWieseimPark.mp3,Classical,0.25785619,0.029519586,1569.735819,1483.251629,2836.13285,0.092205792,-329.8225708,129.9747772,-46.09688568,5.417665482,-15.35971832,-21.14605522,-6.286170006,-15.59358978,-24.50403786,-5.48193264,-10.90976334,-11.18530178,-2.009150028,-0.236508399,-6.632418156,-5.215269566,-4.625245571,-4.255995274,-2.17670989,-3.429124832
0652_FluteSonatainEMinorHWV379Op1No1aILarghetto.mp3,Classical,0.163666502,0.090823658,1916.138009,2225.91524,4001.867468,0.073352164,-228.7559509,80.868927,-9.41064167,6.578130245,-22.48161125,-16.81936836,-28.7208786,-14.52792549,-13.40285587,-4.897353649,-11.53761768,-10.55187988,-8.090098381,-5.712393284,-11.35411549,-6.413088799,-7.179315567,-5.462458134,-10.91660023,-1.634037375
0653_IchhabegenugBWV82IAriaIchhabegenug.mp3,Classical,0.279320687,0.038450677,1178.895397,1228.056674,2167.511893,0.074264857,-298.769989,174.9347382,-39.94361877,19.76942825,6.532216549,-6.583237648,-15.71379185,2.201476097,-8.432331085,-9.182991028,-7.073679924,1.801271796,-5.033668518,-10.01732254,-3.693229437,-1.953067541,-2.18335557,-5.707213402,-2.84599328,0.577937186
0654_ConcertoNo20inDMinorforPianoandOrchestraK466IIRomance.mp3,Classical,0.255760103,0.028662525,953.8916891,998.8757494,1574.857144,0.067603522,-346.686676,194.3839569,-29.49596405,1.037340045,-0.817195833,-4.966630459,-9.207242966,-11.7897253,-8.326968193,-6.561364651,-6.006172657,-3.232191801,0.000762278,-0.780858159,0.127314374,3.143249989,-0.049573008,-1.104731798,-2.627957106,-3.593899965
0655_PoulencLesCheminsdelamourFP106.mp3,Classical,0.218094856,0.066028379,1241.355932,1498.076809,2271.936262,0.062335224,-253.1439819,150.3162842,-11.7331419,16.3594799,-1.631688595,-5.533404827,-13.92967701,-6.473799229,-11.70029736,-4.906419754,-8.459361076,0.800392926,-2.081187248,-0.69203645,-4.755100727,0.882059276,-6.373491287,-2.19961524,-2.197314024,0.354769498
0657_MessiahHWV56Pt1ForuntoUsaChildIsBorn.mp3,Classical,0.355437011,0.092113182,1491.405181,1587.518022,2790.958123,0.084251191,-144.3695526,147.5995331,-40.48930359,15.14063835,-17.07445717,-1.947993755,-3.961314678,1.895450592,-15.4382391,0.087629572,-4.456651688,3.191540718,-0.515212119,-0.036825173,-5.708816051,0.151891366,-3.081646204,0.631281495,-1.791964173,5.41666317
0658_ViolinSonatainGMinorHWV364aOp1No6aIVAllegro.mp3,Classical,0.197048604,0.117398664,1903.334579,2234.895734,4056.408805,0.081371768,-173.1345062,93.87818909,7.26795435,30.00043488,-3.169094324,-3.630470037,-11.07124329,2.848453045,-8.151863098,-3.381452799,-14.57547665,-5.398467064,-8.092640877,2.607530117,-3.130281448,6.132409096,-4.741780281,1.969761491,0.070638366,3.617314816
0659_OboeSonatainGminorsolmineurgmollIVAllegro.mp3,Classical,0.235398471,0.01922738,1699.401891,1883.916378,3074.231411,0.098181568,-324.678833,115.4694901,-19.80186462,7.887184143,-4.870158195,14.01404381,-8.695773125,-5.823208332,-15.69350338,-2.884862185,-3.429493666,4.844889641,-1.499881506,4.775548458,-10.4853363,-10.31579208,-9.168673515,1.666733265,-0.148644224,1.876194239
0660_GurreLiederPt1RossMeinRossWasschleichstdusotrg.mp3,Classical,0.369222879,0.050098397,1592.790054,1710.548026,2864.041015,0.094682345,-230.7013397,139.3860779,-24.02040863,11.50484943,4.086587429,0.607515991,-15.2486515,11.60036182,-13.0243206,-3.329993486,-3.033176661,2.522022963,-12.0681715,-0.809457481,-3.075590611,-2.700141191,-6.573614597,-0.218751609,-3.577712297,1.691028714
0662_ConcertoinGMajorOp3No3RV310IAllegroassai.mp3,Classical,0.273962885,0.045010041,1509.567096,1673.617611,2896.84915,0.082318096,-269.5638428,127.9398499,-19.19816589,31.63917351,-4.652897835,-2.543963909,-10.01143646,1.293144822,1.929749489,3.653867483,-4.564277649,-1.54937613,-4.089841843,-0.376841545,-0.514819741,2.883178949,-2.98793149,-1.382946253,-1.634847879,0.558434248
0663_CelloSonatainBFlatMajorOp14No4RV45IIAllegro.mp3,Classical,0.275361896,0.078611299,2097.933843,2371.333257,4702.71323,0.092103374,-154.186676,93.36571503,-2.815493107,24.43090057,1.639014244,7.810622692,-14.94821835,3.897298813,-10.02419376,4.969685555,-5.347626209,-4.517348766,-6.390569687,0.813071907,-3.984087706,0.596302986,-3.301962614,-0.222859174,-4.20866251,-0.777577341
0664_Laetatussuma5SV199.mp3,Classical,0.280076057,0.037064862,1567.808109,1698.010827,3160.230891,0.07543454,-271.7011719,132.7618561,-34.45239639,25.85837746,-2.244255543,-28.66908073,-13.02291489,-0.921311319,-34.53451538,-4.083817959,-10.72908401,-13.66146946,-7.069562912,-6.26237011,-11.4238348,-9.339363098,-14.03877831,-5.46812582,-4.79901886,-1.162927866
0666_TchaikovskyTheNutcrackerOp71ActIINo13WaltzoftheFlowers.mp3,Classical,0.322066307,0.032777816,1399.430521,1508.648428,2667.283871,0.076623875,-264.225708,155.107132,-35.69277191,32.23011017,-5.799598217,-0.500569165,-10.82149124,-1.149923086,-11.43001842,-1.245191336,-7.19918251,-1.369836211,-2.326509714,-2.260900736,-6.939074516,-1.966647267,-4.351752281,2.591532946,-2.111898661,-0.415043116
0667_KantateNo2Op31IVLeichtesteBrdenderBume.mp3,Classical,0.198899657,0.018500218,1758.895212,1813.509177,3326.621551,0.077538836,-433.007782,79.28434753,-23.19475174,19.47336006,-0.553134203,-17.16685295,1.110483289,-5.708244324,-8.832754135,1.555522561,-13.1698761,-9.153500557,4.121357441,6.430395126,5.378878117,8.31079483,5.305643559,10.00516129,4.418195248,3.158590794
0668_SongofCherubimforMixedChoir1986.mp3,Classical,0.217520729,0.019663285,737.0746999,757.3735073,1235.542529,0.046731388,-428.9142761,206.2120972,-17.60812378,1.929498553,10.47518253,-16.67829704,-17.48028946,-18.35915375,-17.24084473,-10.63279533,-8.029863358,-6.897330761,-5.69408989,-4.71319437,-4.751989365,-6.094758511,-6.82093811,-7.943744659,-5.813511848,-4.479959011
0669_SergioLeoneSuiteMainThemefromOnceUponaTimeintheWest.mp3,Classical,0.307673484,0.111637317,1454.321669,1683.479302,2888.140869,0.075194179,-158.1333923,146.2318878,-18.54442215,34.62144089,-0.518425226,-9.583910942,-8.30465126,8.648365974,-10.77170467,5.543195248,-3.482443333,-4.690704346,-4.541493893,-5.43817234,-3.885718822,-0.393648803,-3.421036482,0.589739144,-1.794646144,1.926964402
0670_LArabesque4melivredePicesdevioleMarinMarais.mp3,Classical,0.287454307,0.040697694,1401.719001,1708.43564,2817.466297,0.063890014,-306.4775391,122.5864487,-10.65111065,31.63596535,3.143167734,9.60597229,-4.615932941,-9.004299164,-12.39552021,-3.000174284,-8.642141342,-7.095691204,-10.53838253,-9.112010956,-10.36993122,-7.844135284,-7.404726028,-8.651587486,-5.881959915,-3.339788914
0671_12NotationspourpianoIXLointainCalme.mp3,Classical,0.436423033,0.002618835,457.149184,1067.051454,548.0300195,0.020352107,-717.9980469,196.008194,81.48722839,23.1287384,8.837710381,5.893342495,4.167406559,2.318561077,-0.935141623,-0.53932941,-0.645876288,0.309988201,-1.177815557,0.166544646,-0.170919076,1.282758474,0.202176884,-0.369959861,-1.401775956,-0.538059175
0672_AppalachianSpringSuite.mp3,Classical,0.274646997,0.047126167,1608.512925,1659.64163,3024.17338,0.092405715,-247.7684479,129.332016,-32.85161209,23.34054184,-9.68999958,-4.606036186,-12.75487804,-1.50361979,-8.425584793,0.22562477,-5.946979046,1.539270997,-1.718362451,1.694831967,1.514189839,7.447672367,3.890733004,7.466394901,-3.259692192,-1.307238817
0673_ViolinSonatainCMajorWq73H504IIIAllegretto.mp3,Classical,0.227253467,0.053427961,1328.195044,1655.385347,2700.642003,0.064442165,-253.7352142,134.1773376,-15.51680756,31.7301445,-9.25047493,2.044184446,-13.03441238,-4.655857086,-5.404846191,-3.309107304,-6.756129742,1.076635361,-4.552010059,-1.435481071,-0.11628364,3.619754314,-0.415410757,-3.756385088,-3.343870163,3.220779419
0676_3LiederfrSopranKlarinetteundGitarreOp18IIIAvereginacoelorum.mp3,Classical,0.212678105,0.042221114,1548.56333,1328.226177,2780.724852,0.103341779,-329.8519287,121.4439316,-45.80558395,3.235217333,-15.82912922,-18.30617714,4.442689896,-10.36388969,-19.74349976,-1.560683846,-9.877002716,-17.3971138,0.149451196,1.699763894,-6.736666679,-6.55305481,-6.611198902,-4.785191536,-5.102801323,-2.344684124
0677_SuiteNo8inFMajorZ669IIAlmand.mp3,Classical,0.311758369,0.009322833,2619.934661,2609.84793,5855.481259,0.159779079,-332.53479,79.57724762,1.103359103,12.31009007,-19.03336334,5.331065178,-11.77282238,2.911939859,-17.93593025,3.158066034,-2.26431489,1.37022841,-4.819549561,5.335512638,0.898269296,2.382417679,0.122608006,3.51784873,-1.287246704,-0.021267729
0678_PierrotlunaireOp21PartII14DieKreuze.mp3,Classical,0.324348181,0.048099399,1246.807124,1354.327872,2307.194382,0.073872191,-282.0966187,159.4663391,-23.20251656,11.95128345,-0.683914065,-13.84084415,-10.33633804,-3.956577778,-16.21747971,3.646074295,-9.288599968,-9.764787674,-11.93492126,-5.261432171,-5.956099033,0.241652071,1.191752195,-1.772498012,-4.17656374,-5.976947784
